d14A_7114_2	HC966_86_6	3003689
d14A_8735_2	d14A_8735_2	3003890
d14A_8735_2	d14B_106471_2	3003890
d14A_8735_2	d14D_17164_2	3003890
d14A_8735_2	d14I_96155_2	3003890
d14A_8735_2	d14L_12605_2	3003890
d14A_8735_2	d14N_46661_2	3003890
d14A_8735_2	d14O_44130_3	3003890
d14A_8735_2	d3C_2313_76	3003890
d14A_8735_2	d1I_2934_23	3003890
d14A_8735_2	d1M_20260_7	3003890
d14A_8735_2	d21A_18129_3	3003890
d14A_8735_2	d21A_44960_1	3003890
d14A_8735_2	d21J_48042_3	3003890
d14A_8735_2	d21K_26329_9	3003890
d14A_8735_2	d21M_6467_1	3003890
d14A_8735_2	d21M_19293_1	3003890
d14A_8735_2	d28E_47912_14	3003890
d14A_8735_2	d28K_27432_9	3003890
d14A_8735_2	d28N_14169_95	3003890
d14A_8735_2	d35A_12326_62	3003890
d14A_8735_2	d35B_13440_1	3003890
d14A_8735_2	d35D_4492_9	3003890
d14A_8735_2	d35L_76327_11	3003890
d14A_8735_2	d35M_5655_10	3003890
d14A_8735_2	d35O_205756_96	3003890
d14A_8735_2	d3I_43304_92	3003890
d14A_8735_2	d3J_7505_3	3003890
d14A_8735_2	d3O_4828_2	3003890
d14A_8735_2	d42L_15484_2	3003890
d14A_8735_2	d42M_45576_51	3003890
d14A_8735_2	d42N_74049_51	3003890
d14A_8735_2	d5L_19325_1	3003890
d14A_8735_2	d7B_7386_9	3003890
d14A_8735_2	d7E_93174_2	3003890
d14A_8735_2	d7F_909_14	3003890
d14A_8735_2	HC160_24_8	3003890
d14A_8735_2	HC271_10_75	3003890
d14A_8735_2	HC47_14_91	3003890
d14A_8735_2	HC567_9_77	3003890
d14A_8735_2	HC966_7_91	3003890
d14J_47340_2	d14J_47340_2	3003003
d14J_47340_2	d14L_9817_3	3003003
d14J_47340_2	d14M_35607_2	3003003
d14J_47340_2	d1D_82548_193	3003003
d14J_47340_2	d1F_18552_7	3003003
d14J_47340_2	d1G_94947_2	3003003
d14J_47340_2	d1I_76217_27	3003003
d14J_47340_2	d1J_102991_1	3003003
d14J_47340_2	d1L_54247_8	3003003
d14J_47340_2	d1M_6075_12	3003003
d14J_47340_2	d1N_31514_8	3003003
d14J_47340_2	d1O_127503_37	3003003
d14J_47340_2	d21E_137196_35	3003003
d14J_47340_2	d21F_82923_50	3003003
d14J_47340_2	d21G_7357_9	3003003
d14J_47340_2	d21J_157833_11	3003003
d14J_47340_2	d21K_28631_1	3003003
d14J_47340_2	d21O_87521_184	3003003
d14J_47340_2	d28A_77770_186	3003003
d14J_47340_2	d28B_59344_186	3003003
d14J_47340_2	d28C_63206_1	3003003
d14J_47340_2	d28E_102420_185	3003003
d14J_47340_2	d28J_6294_12	3003003
d14J_47340_2	d28K_26462_2	3003003
d14J_47340_2	d28N_12953_1	3003003
d14J_47340_2	d28O_53486_56	3003003
d14J_47340_2	d35E_169323_40	3003003
d14J_47340_2	d35H_92797_2	3003003
d14J_47340_2	d35K_35513_2	3003003
d14J_47340_2	d35L_100020_1	3003003
d14J_47340_2	d35N_22643_9	3003003
d14J_47340_2	d35O_28789_8	3003003
d14J_47340_2	d42B_13673_1	3003003
d14J_47340_2	d42D_264022_1	3003003
d14J_47340_2	d42E_2509_7	3003003
d14J_47340_2	d42I_146016_1	3003003
d14J_47340_2	d42M_52580_2	3003003
d14J_47340_2	d42N_36656_2	3003003
d14J_47340_2	d42O_40765_1	3003003
d14J_47340_2	HC1013_6_23	3003003
d14J_47340_2	HC1143_2_151	3003003
d14J_47340_2	HC1154_3_180	3003003
d14J_47340_2	HC1231_2_54	3003003
d14J_47340_2	HC1277_33_1	3003003
d14J_47340_2	HC13_3_154	3003003
d14J_47340_2	HC19_37_8	3003003
d14J_47340_2	HC947_1_41	3003003
d14J_47340_2	HC955_4_180	3003003
d14J_47340_2	HC956_4_160	3003003
d14J_47340_2	HC9_7_130	3003003
d14J_47340_2	d7L_39730_5	3003003
d14J_47340_2	d1O_9010_2	3003003
d14J_47340_2	d7K_63298_1	3003003
d14J_47340_2	d1N_42097_3	3003003
d14J_47340_2	d1D_62710_5	3003003
d1F_12646_3	d1F_12646_3	3003357
d1F_12646_3	d1F_68607_149	3003357
d1F_12646_3	d21E_181531_2	3003357
d1F_12646_3	d28E_66180_2	3003357
d21J_48526_2	d21J_48526_2	3002879
d21J_48526_2	d21K_3802_1	3002879
d21J_48526_2	HC47_195_2	3002879
d1F_88427_2	d1F_88427_2	3003585
d14I_1046_2	d14I_1046_2	3003438
d14I_1046_2	d35A_15783_14	3003438
d14I_1046_2	d35A_38158_1	3003438
d14I_1046_2	d7B_52753_2	3003438
d14I_1046_2	d7E_68471_1	3003438
d14I_1046_2	d7B_80175_2	3003438
d21A_630_3	d21A_630_3	3003893
d21A_630_3	HC607_5_224	3003893
d42N_45407_1	d42N_45407_1	3000784
d21J_82795_1	d21J_82795_1	3003735
d21J_82795_1	d14I_23143_2	3003735
d21J_82795_1	d14O_4815_1	3003735
d21J_106009_2	d21J_106009_2	3003284
d21M_20856_1	d21M_20856_1	3000192
d14B_11588_3	d14B_11588_3	3003839
d14B_11588_3	d14D_841_3	3003839
d14B_11588_3	d14I_95248_3	3003839
d14B_11588_3	d14L_26150_2	3003839
d14B_11588_3	d14N_44203_2	3003839
d14B_11588_3	d1I_54713_2	3003839
d14B_11588_3	d21A_41259_3	3003839
d14B_11588_3	d21F_117586_3	3003839
d14B_11588_3	d21J_75466_2	3003839
d14B_11588_3	d28E_6353_6	3003839
d14B_11588_3	d28F_13937_3	3003839
d14B_11588_3	d28N_8648_8	3003839
d14B_11588_3	d35A_26237_3	3003839
d14B_11588_3	d35O_105885_2	3003839
d14B_11588_3	d3I_23006_2	3003839
d14B_11588_3	d3J_12396_3	3003839
d14B_11588_3	d3L_3790_2	3003839
d14B_11588_3	d3O_5362_1	3003839
d14B_11588_3	d42D_197842_2	3003839
d14B_11588_3	d5M_7304_2	3003839
d14B_11588_3	d7B_44983_3	3003839
d14B_11588_3	d7E_85759_2	3003839
d14B_11588_3	d7M_18539_2	3003839
d14B_11588_3	HC160_106_2	3003839
d14B_11588_3	HC47_152_2	3003839
d14B_11588_3	HC966_91_3	3003839
d14B_11588_4	d14B_11588_4	3000316
d14B_11588_4	d14D_841_4	3000316
d14B_11588_4	d14I_95248_4	3000316
d14B_11588_4	d14N_44203_3	3000316
d14B_11588_4	d14O_34497_2	3000316
d14B_11588_4	d1I_54713_1	3000316
d14B_11588_4	d21A_41259_4	3000316
d14B_11588_4	d21E_166721_2	3000316
d14B_11588_4	d21F_117586_4	3000316
d14B_11588_4	d21J_75466_1	3000316
d14B_11588_4	d28A_174591_1	3000316
d14B_11588_4	d28E_6353_7	3000316
d14B_11588_4	d28F_13937_4	3000316
d14B_11588_4	d28N_8648_9	3000316
d14B_11588_4	d35A_26237_4	3000316
d14B_11588_4	d3A_751_2	3000316
d14B_11588_4	d3I_23006_1	3000316
d14B_11588_4	d3J_12396_4	3000316
d14B_11588_4	d3N_5397_1	3000316
d14B_11588_4	d42D_197842_3	3000316
d14B_11588_4	d42E_194390_1	3000316
d14B_11588_4	d7B_44983_4	3000316
d14B_11588_4	d7E_85759_1	3000316
d14B_11588_4	d7J_17571_2	3000316
d14B_11588_4	HC160_106_1	3000316
d14B_11588_4	HC47_152_3	3000316
d14B_11588_4	HC966_91_4	3000316
d14B_55707_3	d14B_55707_3	3003395
d14B_55707_3	d14I_81411_6	3003395
d14B_55707_3	d14J_62076_91	3003395
d14B_55707_3	d14K_25828_2	3003395
d14B_55707_3	d14N_8168_3	3003395
d14B_55707_3	d1G_26722_52	3003395
d14B_55707_3	d1G_68421_93	3003395
d14B_55707_3	d1I_21167_1	3003395
d14B_55707_3	d1L_31889_11	3003395
d14B_55707_3	d1M_48194_67	3003395
d14B_55707_3	d1O_30403_11	3003395
d14B_55707_3	d21B_4349_92	3003395
d14B_55707_3	d21E_170128_91	3003395
d14B_55707_3	d21F_4900_91	3003395
d14B_55707_3	d21K_34517_6	3003395
d14B_55707_3	d21L_19596_14	3003395
d14B_55707_3	d21O_29407_91	3003395
d14B_55707_3	d28A_92008_7	3003395
d14B_55707_3	d28B_19505_2	3003395
d14B_55707_3	d35A_46143_4	3003395
d14B_55707_3	d35E_20398_3	3003395
d14B_55707_3	d35J_87701_13	3003395
d14B_55707_3	d35K_65495_6	3003395
d14B_55707_3	d35L_126484_3	3003395
d14B_55707_3	d42B_7453_12	3003395
d14B_55707_3	d42D_8687_8	3003395
d14B_55707_3	d42E_208826_2	3003395
d14B_55707_3	d42I_75405_3	3003395
d14B_55707_3	d5N_15789_35	3003395
d14B_55707_3	d7B_108127_14	3003395
d14B_55707_3	d7K_43737_13	3003395
d14B_55707_3	d7L_3821_1	3003395
d14B_55707_3	d7M_22444_8	3003395
d14B_55707_3	d7N_11429_4	3003395
d14B_55707_3	d7O_60887_7	3003395
d14B_55707_3	HC1162_3_77	3003395
d14B_99687_2	d14B_99687_2	3003078
d14B_99687_2	d1D_3102_27	3003078
d14B_99687_2	d21E_143595_1	3003078
d14B_99687_2	d21J_41322_4	3003078
d14B_99687_2	d21M_10233_1	3003078
d14B_99687_2	d35A_71660_5	3003078
d14B_99687_2	d3A_36933_2	3003078
d14B_99687_2	d3A_18278_10	3003078
d14B_99687_2	d3B_8333_12	3003078
d14B_99687_2	d3D_4732_7	3003078
d14B_99687_2	d3E_47861_2	3003078
d14B_99687_2	d3E_50386_55	3003078
d14B_99687_2	d3F_4141_19	3003078
d14B_99687_2	d3F_35387_2	3003078
d14B_99687_2	d3G_17204_2	3003078
d14B_99687_2	d3H_14919_18	3003078
d14B_99687_2	d3I_39391_19	3003078
d14B_99687_2	d3J_6268_7	3003078
d14B_99687_2	d3J_16649_2	3003078
d14B_99687_2	d3N_48076_3	3003078
d14B_99687_2	d3N_3741_2	3003078
d14B_99687_2	d5B_10445_57	3003078
d14B_99687_2	d5E_9536_6	3003078
d14B_99687_2	d5G_35594_4	3003078
d14B_99687_2	d5H_10416_2	3003078
d14B_99687_2	d5K_9227_3	3003078
d14B_99687_2	d5L_1480_26	3003078
d14B_99687_2	d5O_2318_41	3003078
d14B_99687_2	d7B_24493_1	3003078
d14B_99687_2	d7B_36002_56	3003078
d14B_99687_2	d7E_37750_8	3003078
d14B_99687_2	d7M_20890_8	3003078
d14B_99687_2	d7O_60674_5	3003078
d14B_99687_2	HC163_9_6	3003078
d14B_99687_2	HC168_9_71	3003078
d14B_99687_2	HC192_9_6	3003078
d14B_99687_2	HC257_9_6	3003078
d35E_199476_2	d35E_199476_2	3003735
d21A_43627_3	d21A_43627_3	3003923
d21A_43627_3	d21E_75888_1	3003923
d21A_43627_3	d21K_31820_2	3003923
d21A_43627_3	d21M_32950_2	3003923
d21A_43627_3	d28K_28225_2	3003923
d21A_43627_3	d35A_22158_3	3003923
d21A_43627_3	d35D_3280_2	3003923
d21A_43627_3	d35M_20004_2	3003923
d21A_43627_3	d35O_182711_1	3003923
d21A_43627_3	d7E_67527_2	3003923
d21A_43627_3	d7F_16396_2	3003923
d21A_43627_3	HC966_84_2	3003923
d14B_103788_4	d14B_103788_4	3003078
d14B_103788_4	d14N_57391_2	3003078
d14B_103788_4	d35A_66462_1	3003078
d14B_103788_4	d7E_76473_1	3003078
d14B_103788_4	d7E_76954_2	3003078
d14I_71808_3	d14I_71808_3	3003285
d14I_71808_3	d7E_38810_2	3003285
d14I_71808_3	d7E_64195_2	3003285
d14J_11971_13	d14J_11971_13	3003357
d14J_11971_13	d14N_29248_2	3003357
d14J_11971_13	d1G_26010_4	3003357
d14J_11971_13	d21B_25701_4	3003357
d14J_11971_13	d21F_87133_1	3003357
d14J_11971_13	d21J_11432_17	3003357
d14J_11971_13	d21K_87605_10	3003357
d14J_11971_13	d21L_26073_9	3003357
d14J_11971_13	d21O_28776_3	3003357
d14J_11971_13	d28B_20781_9	3003357
d14J_11971_13	d28E_30545_10	3003357
d14J_11971_13	d28O_43843_3	3003357
d14J_11971_13	d35J_158587_9	3003357
d14J_11971_13	d35O_169535_3	3003357
d14J_11971_13	d42B_216975_37	3003357
d14J_11971_13	d42C_11707_7	3003357
d14J_11971_13	d42J_23372_1	3003357
d14J_11971_13	d42M_46461_1	3003357
d14J_11971_13	d7L_107840_32	3003357
d14J_11971_13	d7O_2660_2	3003357
HC731_3_4	HC731_3_4	3003773
d14A_12167_4	d14A_12167_4	3005010
d14A_12167_4	d14B_77489_1	3005010
d14A_12167_4	d14C_4983_1	3005010
d14A_12167_4	d14D_15632_1	3005010
d14A_12167_4	d14G_12631_2	3005010
d14A_12167_4	d14I_32219_3	3005010
d14A_12167_4	d14J_43687_1	3005010
d14A_12167_4	d14K_22564_6	3005010
d14A_12167_4	d14L_16306_4	3005010
d14A_12167_4	d14M_37441_3	3005010
d14A_12167_4	d14N_47898_4	3005010
d14A_12167_4	d14O_21241_6	3005010
d14A_12167_4	d1F_21857_6	3005010
d14A_12167_4	d1I_13279_3	3005010
d14A_12167_4	d21B_15736_6	3005010
d14A_12167_4	d21C_3328_5	3005010
d14A_12167_4	d21E_33595_5	3005010
d14A_12167_4	d21F_35283_4	3005010
d14A_12167_4	d21G_4574_5	3005010
d14A_12167_4	d21J_75466_7	3005010
d14A_12167_4	d21L_21156_8	3005010
d14A_12167_4	d21M_20239_4	3005010
d14A_12167_4	d21N_2662_4	3005010
d14A_12167_4	d21O_82867_5	3005010
d14A_12167_4	d28A_206519_2	3005010
d14A_12167_4	d28B_11106_3	3005010
d14A_12167_4	d28C_12122_5	3005010
d14A_12167_4	d28D_21436_8	3005010
d14A_12167_4	d28E_6353_1	3005010
d14A_12167_4	d28F_21055_3	3005010
d14A_12167_4	d28J_68181_7	3005010
d14A_12167_4	d28K_9681_1	3005010
d14A_12167_4	d28L_8784_1	3005010
d14A_12167_4	d28M_9763_6	3005010
d14A_12167_4	d28O_11622_3	3005010
d14A_12167_4	d35A_69561_3	3005010
d14A_12167_4	d35B_1555_2	3005010
d14A_12167_4	d35C_14863_2	3005010
d14A_12167_4	d35D_28472_3	3005010
d14A_12167_4	d35E_86692_3	3005010
d14A_12167_4	d35H_26554_12	3005010
d14A_12167_4	d35J_44257_1	3005010
d14A_12167_4	d35K_60558_2	3005010
d14A_12167_4	d35L_28152_3	3005010
d14A_12167_4	d35M_4746_3	3005010
d14A_12167_4	d35N_16143_2	3005010
d14A_12167_4	d35O_14936_4	3005010
d14A_12167_4	d3A_29318_2	3005010
d14A_12167_4	d3B_15875_2	3005010
d14A_12167_4	d3F_16270_2	3005010
d14A_12167_4	d3I_11013_6	3005010
d14A_12167_4	d3J_22463_1	3005010
d14A_12167_4	d3L_35104_3	3005010
d14A_12167_4	d3N_1942_2	3005010
d14A_12167_4	d3O_17036_4	3005010
d14A_12167_4	d42A_36814_2	3005010
d14A_12167_4	d42B_38374_3	3005010
d14A_12167_4	d42C_17626_2	3005010
d14A_12167_4	d42D_53472_2	3005010
d14A_12167_4	d42E_99250_1	3005010
