d42D_220251_1	d42D_220251_3	MGEs	4274	4558	+
d42D_220251_1	d42D_220251_4	Other	4693	5340	+
d42D_220251_1	d42D_220251_5	Other	5327	5455	+
d42D_220251_1	d42D_220251_6	Other	5630	5764	+
d42M_9301_13	d42M_9301_9	MGEs	6918	9365	+
d42M_9301_13	d42M_9301_10	MGEs	9368	11545	+
d42M_9301_13	d42M_9301_11	MGEs	11542	12543	+
d42M_9301_13	d42M_9301_12	MGEs	12558	13472	+
d42M_9301_13	d42M_9301_13	ARGs	13849	15768	+
HC1015_21_6	HC1015_21_2	Other	999	2210	-
HC1015_21_6	HC1015_21_3	Other	2463	3110	-
HC1015_21_6	HC1015_21_4	MGEs	3245	3529	-
HC1015_21_6	HC1015_21_5	Other	4151	5527	-
HC1015_21_6	HC1015_21_6	ARGs	5721	7640	-
HC1015_21_6	HC1015_21_7	MGEs	8017	8424	-
HC163_51_4	HC163_51_1	MGEs	55	531	-
HC163_51_4	HC163_51_2	Other	1052	2314	-
HC163_51_4	HC163_51_3	Other	2877	4253	-
HC163_51_4	HC163_51_4	ARGs	4447	6366	-
HC163_51_4	HC163_51_5	MGEs	6743	7675	-
HC163_51_4	HC163_51_6	MGEs	7672	8673	-
HC163_51_4	HC163_51_7	MGEs	8670	10124	-
HC163_51_4	HC163_51_8	Other	10206	10886	-
HC163_51_4	HC163_51_9	Other	11029	11226	+
HC163_51_4	HC163_51_10	Other	11216	11830	+
HC168_19_44	HC168_19_40	MGEs	37350	39797	+
HC168_19_44	HC168_19_41	MGEs	39800	41983	+
HC168_19_44	HC168_19_42	MGEs	41980	42981	+
HC168_19_44	HC168_19_43	MGEs	42999	43910	+
HC168_19_44	HC168_19_44	ARGs	44287	46206	+
HC168_19_44	HC168_19_45	Other	46304	47677	+
HC168_19_44	HC168_19_46	Other	48241	49503	+
HC192_52_4	HC192_52_1	MGEs	55	531	-
HC192_52_4	HC192_52_2	Other	1052	2314	-
HC192_52_4	HC192_52_3	Other	2877	4253	-
HC192_52_4	HC192_52_4	ARGs	4447	6366	-
HC192_52_4	HC192_52_5	MGEs	6743	7675	-
HC192_52_4	HC192_52_6	MGEs	7672	8673	-
HC192_52_4	HC192_52_7	MGEs	8670	10124	-
HC192_52_4	HC192_52_8	Other	10206	10886	-
HC192_52_4	HC192_52_9	Other	11029	11226	+
HC192_52_4	HC192_52_10	Other	11216	11830	+
HC198_2_128	HC198_2_123	MGEs	137134	139581	+
HC198_2_128	HC198_2_124	MGEs	139584	141302	+
HC198_2_128	HC198_2_125	MGEs	141381	141761	+
HC198_2_128	HC198_2_126	MGEs	141758	142759	+
HC198_2_128	HC198_2_127	MGEs	142756	143688	+
HC198_2_128	HC198_2_128	ARGs	144065	145984	+
HC198_2_128	HC198_2_129	Other	146183	147559	+
HC198_2_128	HC198_2_130	Other	148203	148937	-
HC198_2_128	HC198_2_131	Other	149172	149366	-
HC254_36_4	HC254_36_1	MGEs	57	533	-
HC254_36_4	HC254_36_2	Other	1054	2316	-
HC254_36_4	HC254_36_3	Other	2879	4255	-
HC254_36_4	HC254_36_4	ARGs	4449	6368	-
HC254_36_4	HC254_36_5	MGEs	6745	7677	-
HC254_36_4	HC254_36_6	MGEs	7674	8675	-
HC254_36_4	HC254_36_7	MGEs	8672	10126	-
HC254_36_4	HC254_36_8	Other	10208	10888	-
HC254_36_4	HC254_36_9	Other	11194	11454	+
HC257_52_4	HC257_52_1	MGEs	55	531	-
HC257_52_4	HC257_52_2	Other	1052	2314	-
HC257_52_4	HC257_52_3	Other	2877	4253	-
HC257_52_4	HC257_52_4	ARGs	4447	6366	-
HC257_52_4	HC257_52_5	MGEs	6743	7675	-
HC257_52_4	HC257_52_6	MGEs	7672	8673	-
HC257_52_4	HC257_52_7	MGEs	8670	10124	-
HC257_52_4	HC257_52_8	Other	10206	10886	-
HC257_52_4	HC257_52_9	Other	11029	11226	+
HC257_52_4	HC257_52_10	Other	11216	11830	+
HC330_23_2	HC330_23_1	Other	78	749	+
HC330_23_2	HC330_23_2	ARGs	1126	3045	+
HC330_23_2	HC330_23_3	MGEs	3301	6219	-
HC330_23_2	HC330_23_4	Other	6223	6777	-
HC330_23_2	HC330_23_5	Other	6996	7127	-
HC527_6_20	HC527_6_16	MGEs	16507	18954	+
HC527_6_20	HC527_6_17	MGEs	18957	21134	+
HC527_6_20	HC527_6_18	MGEs	21131	22132	+
HC527_6_20	HC527_6_19	MGEs	22129	23061	+
HC527_6_20	HC527_6_20	ARGs	23438	25357	+
HC527_6_20	HC527_6_21	Other	25551	26927	+
HC527_6_20	HC527_6_22	Other	27491	28753	+
HC527_6_20	HC527_6_23	Other	28674	29231	-
HC527_6_20	HC527_6_24	Other	29859	31157	-
HC536_13_50	HC536_13_45	Other	40593	41174	+
HC536_13_50	HC536_13_46	Other	41304	41909	+
HC536_13_50	HC536_13_47	Other	41920	42555	-
HC536_13_50	HC536_13_48	Other	42578	43840	-
HC536_13_50	HC536_13_49	Other	44404	45780	-
HC536_13_50	HC536_13_50	ARGs	45974	47893	-
HC536_13_50	HC536_13_51	MGEs	48270	49202	-
HC536_13_50	HC536_13_52	MGEs	49199	50200	-
HC536_13_50	HC536_13_53	MGEs	50197	52374	-
HC536_13_50	HC536_13_54	MGEs	52377	54824	-
HC562_13_78	HC562_13_74	MGEs	63567	66014	+
HC562_13_78	HC562_13_75	MGEs	66017	68194	+
HC562_13_78	HC562_13_76	MGEs	68191	69192	+
HC562_13_78	HC562_13_77	MGEs	69189	70121	+
HC562_13_78	HC562_13_78	ARGs	70498	72417	+
HC562_13_78	HC562_13_79	Other	72616	73992	+
HC562_13_78	HC562_13_80	Other	74556	75818	+
HC562_13_78	HC562_13_81	MGEs	75841	76557	+
HC562_13_78	HC562_13_82	Other	76711	77076	-
HC59_36_4	HC59_36_1	MGEs	57	533	-
HC59_36_4	HC59_36_2	Other	1054	2316	-
HC59_36_4	HC59_36_3	Other	2879	4255	-
HC59_36_4	HC59_36_4	ARGs	4449	6368	-
HC59_36_4	HC59_36_5	MGEs	6745	7677	-
HC59_36_4	HC59_36_6	MGEs	7674	8675	-
HC59_36_4	HC59_36_7	MGEs	8672	10126	-
HC59_36_4	HC59_36_8	Other	10208	10888	-
HC59_36_4	HC59_36_9	Other	11194	11454	+
HC689_3_141	HC689_3_136	Other	136339	137730	+
HC689_3_141	HC689_3_137	Other	137795	138808	-
HC689_3_141	HC689_3_138	Other	139243	140301	+
HC689_3_141	HC689_3_139	Other	140303	140677	+
HC689_3_141	HC689_3_140	Other	140726	142102	-
HC689_3_141	HC689_3_141	ARGs	142296	144215	-
HC689_3_141	HC689_3_142	MGEs	144592	145524	-
HC689_3_141	HC689_3_143	MGEs	145521	146522	-
HC689_3_141	HC689_3_144	MGEs	146519	148630	-
HC689_3_141	HC689_3_145	MGEs	148699	151146	-
HC867_64_9	HC867_64_5	Other	3472	5925	+
HC867_64_9	HC867_64_6	Other	5922	7949	+
HC867_64_9	HC867_64_7	Other	7946	8968	+
HC867_64_9	HC867_64_8	Other	8985	9914	+
HC867_64_9	HC867_64_9	ARGs	10291	12210	+
HC867_64_9	HC867_64_10	MGEs	12554	12907	-
HC867_64_9	HC867_64_11	Other	13439	13873	+
HC970_43_3	HC970_43_1	Other	2	70	+
HC970_43_3	HC970_43_2	MGEs	176	1105	-
HC970_43_3	HC970_43_3	ARGs	1263	3182	-
HC970_43_3	HC970_43_4	Other	3559	4230	-
d42H_3947_2	d42H_3947_1	Other	1	87	+
d42H_3947_2	d42H_3947_2	ARGs	32	895	+
d42H_3947_2	d42H_3947_3	Other	939	1055	+
d42H_3947_2	d42H_3947_4	MGEs	1152	2324	+
d7E_9870_7	d7E_9870_1	Other	2	409	+
d7E_9870_7	d7E_9870_2	Other	450	782	-
d7E_9870_7	d7E_9870_3	MGEs	1027	2199	+
d7E_9870_7	d7E_9870_4	Other	2202	2648	+
d7E_9870_7	d7E_9870_5	Other	2649	4088	+
d7E_9870_7	d7E_9870_6	Other	4146	4262	+
d7E_9870_7	d7E_9870_7	ARGs	4354	5010	+
d7E_9870_7	d7E_9870_8	Other	5054	5581	+
d7E_9870_7	d7E_9870_9	Other	5713	6522	+
d7E_9870_7	d7E_9870_10	Other	6740	6991	+
d7E_9870_7	d7E_9870_11	Other	7042	7500	-
d7E_9870_7	d7E_9870_12	Other	7661	8146	+
d7E_9870_7	d7E_9870_13	Other	8589	10073	+
d7O_39660_1	d7O_39660_1	ARGs	79	402	-
d7O_39660_1	d7O_39660_2	MGEs	759	1694	+
d1I_52501_78	d1I_52501_75	Other	82589	83881	+
d1I_52501_78	d1I_52501_76	Other	84035	85684	-
d1I_52501_78	d1I_52501_77	Other	85835	87184	-
d1I_52501_78	d1I_52501_78	ARGs	87730	88194	-
d1I_52501_78	d1I_52501_79	Other	88280	88603	+
d1I_52501_78	d1I_52501_80	Other	88606	90192	-
d1I_52501_78	d1I_52501_81	Other	90622	90903	+
d1I_52501_78	d1I_52501_82	MGEs	91302	91547	-
d1I_52501_78	d1I_52501_83	MGEs	91603	91878	-
d3C_3071_2	d3C_3071_1	Other	1	348	-
d3C_3071_2	d3C_3071_2	ARGs	595	1068	-
d3C_3071_2	d3C_3071_3	MGEs	1224	2336	+
d1I_21369_3	d1I_21369_1	Other	1	69	-
d1I_21369_3	d1I_21369_2	MGEs	271	975	-
d1I_21369_3	d1I_21369_3	ARGs	1222	1695	-
HC47_119_4	HC47_119_1	MGEs	458	1999	+
HC47_119_4	HC47_119_2	MGEs	2236	3072	+
HC47_119_4	HC47_119_3	Other	3155	3247	+
HC47_119_4	HC47_119_4	ARGs	3398	4171	+
HC47_119_4	HC47_119_5	Other	4653	4838	-
HC47_119_4	HC47_119_6	MGEs	4896	5648	+
d14M_19643_3	d14M_19643_1	Other	1	273	+
d14M_19643_3	d14M_19643_2	Other	583	789	+
d14M_19643_3	d14M_19643_3	ARGs	1485	3110	+
d14M_19643_3	d14M_19643_4	Other	3152	3871	+
d14M_19643_3	d14M_19643_5	Other	3919	4284	+
d14M_19643_3	d14M_19643_6	Other	4312	4767	-
d14M_19643_3	d14M_19643_7	Other	4799	5602	-
d14M_19643_3	d14M_19643_8	Other	5617	6504	-
d14M_19643_3	d14M_19643_9	Other	6579	6971	-
d14M_19643_3	d14M_19643_10	Other	6968	7660	-
d14M_19643_3	d14M_19643_11	MGEs	7667	8008	-
d35L_126505_2	d35L_126505_1	Other	3	110	-
d35L_126505_2	d35L_126505_2	ARGs	156	1784	-
d35L_126505_2	d35L_126505_3	Other	2480	2686	-
d35L_126505_2	d35L_126505_4	MGEs	2996	3202	-
d35L_126505_2	d35L_126505_5	Other	3406	3639	+
d35L_126505_2	d35L_126505_6	Other	3838	5742	+
d35L_126505_2	d35L_126505_7	Other	6016	6165	+
d42J_5201_2	d42J_5201_1	Other	1	309	+
d42J_5201_2	d42J_5201_2	ARGs	411	2039	-
d42J_5201_2	d42J_5201_3	MGEs	3030	3320	-
d5J_6114_4	d5J_6114_1	Other	3	491	-
d5J_6114_4	d5J_6114_2	Other	578	1441	-
d5J_6114_4	d5J_6114_3	Other	1799	1933	-
d5J_6114_4	d5J_6114_4	ARGs	2938	4563	+
d5J_6114_4	d5J_6114_5	Other	4687	5292	+
d5J_6114_4	d5J_6114_6	Other	5308	5880	+
d5J_6114_4	d5J_6114_7	Other	6313	7272	-
d5J_6114_4	d5J_6114_8	MGEs	7400	7816	-
d5J_6114_4	d5J_6114_9	Other	7851	8015	-
d5K_5267_2	d5K_5267_1	Other	3	65	-
d5K_5267_2	d5K_5267_2	ARGs	119	1747	-
d5K_5267_2	d5K_5267_3	MGEs	2959	3159	-
d5K_5267_2	d5K_5267_4	Other	3261	3335	-
d5O_953_4	d5O_953_1	Other	1	135	-
d5O_953_4	d5O_953_2	Other	425	832	-
d5O_953_4	d5O_953_3	MGEs	874	1554	-
d5O_953_4	d5O_953_4	ARGs	2533	4161	+
d5O_953_4	d5O_953_5	Other	4207	4314	+
d7N_5372_4	d7N_5372_1	Other	208	2112	-
d7N_5372_4	d7N_5372_2	Other	2310	2543	-
d7N_5372_4	d7N_5372_3	MGEs	2752	2952	+
d7N_5372_4	d7N_5372_4	ARGs	4164	5792	+
d7N_5372_4	d7N_5372_5	Other	5838	5945	+
HC575_34_3	HC575_34_1	Other	786	2195	+
HC575_34_3	HC575_34_2	MGEs	2765	3445	+
HC575_34_3	HC575_34_3	ARGs	4112	5737	+
HC575_34_3	HC575_34_4	Other	5779	6474	+
HC575_34_3	HC575_34_5	Other	6527	7165	-
HC575_34_3	HC575_34_6	Other	7162	8778	-
HC575_34_3	HC575_34_7	Other	8765	9682	-
HC575_34_3	HC575_34_8	Other	9852	10079	+
HC575_34_3	HC575_34_9	Other	10376	12484	+
HC968_20_14	HC968_20_9	Other	8057	9220	+
HC968_20_14	HC968_20_10	Other	9588	10997	-
HC968_20_14	HC968_20_11	Other	12112	12369	-
HC968_20_14	HC968_20_12	Other	12506	12883	-
HC968_20_14	HC968_20_13	MGEs	13040	13720	-
HC968_20_14	HC968_20_14	ARGs	13774	15402	-
HC968_20_14	HC968_20_15	Other	16624	16821	+
HC968_20_14	HC968_20_16	Other	16811	17425	+
HC968_20_14	HC968_20_17	Other	17600	18517	+
HC968_20_14	HC968_20_18	Other	18510	19259	+
HC968_20_14	HC968_20_19	Other	19259	20089	+
HC968_20_14	HC968_20_20	Other	20287	20967	-
d28C_168892_4	d28C_168892_1	Other	233	457	-
d28C_168892_4	d28C_168892_2	Other	454	1164	-
d28C_168892_4	d28C_168892_3	MGEs	1405	2676	-
d28C_168892_4	d28C_168892_4	ARGs	2973	3884	+
d28C_168892_4	d28C_168892_5	Other	4457	4633	+
HC1277_9_17	HC1277_9_13	Other	15562	16773	-
HC1277_9_17	HC1277_9_14	Other	17002	18228	+
HC1277_9_17	HC1277_9_15	Other	18342	19805	+
HC1277_9_17	HC1277_9_16	Other	20082	20456	+
HC1277_9_17	HC1277_9_17	ARGs	20577	21311	+
HC1277_9_17	HC1277_9_18	Other	21904	22644	+
HC1277_9_17	HC1277_9_19	Other	22682	23176	+
HC1277_9_17	HC1277_9_20	Other	24369	24863	-
HC1277_9_17	HC1277_9_21	Other	24860	25036	-
HC1277_9_17	HC1277_9_22	MGEs	25151	26437	-
d14A_6489_2	d14A_6489_1	MGEs	316	585	+
d14A_6489_2	d14A_6489_2	ARGs	684	1025	+
d14A_6489_2	d14A_6489_3	Other	1043	1624	-
d35L_50260_3	d35L_50260_1	Other	3	608	+
d35L_50260_3	d35L_50260_2	MGEs	705	974	+
d35L_50260_3	d35L_50260_3	ARGs	1073	1414	+
d35L_50260_3	d35L_50260_4	Other	1432	2109	-
d5O_19923_1	d5O_19923_1	ARGs	2	190	-
d5O_19923_1	d5O_19923_2	MGEs	480	1484	-
d5O_19923_1	d5O_19923_3	Other	1637	1726	+
d5O_19923_1	d5O_19923_4	Other	1708	2976	-
HC198_2_129	HC198_2_124	MGEs	139584	141302	+
HC198_2_129	HC198_2_125	MGEs	141381	141761	+
HC198_2_129	HC198_2_126	MGEs	141758	142759	+
HC198_2_129	HC198_2_127	MGEs	142756	143688	+
HC198_2_129	HC198_2_128	Other	144065	145984	+
HC198_2_129	HC198_2_129	ARGs	146183	147559	+
HC198_2_129	HC198_2_130	Other	148203	148937	-
HC198_2_129	HC198_2_131	Other	149172	149366	-
HC562_13_79	HC562_13_75	MGEs	66017	68194	+
HC562_13_79	HC562_13_76	MGEs	68191	69192	+
HC562_13_79	HC562_13_77	MGEs	69189	70121	+
HC562_13_79	HC562_13_78	Other	70498	72417	+
HC562_13_79	HC562_13_79	ARGs	72616	73992	+
HC562_13_79	HC562_13_80	Other	74556	75818	+
HC562_13_79	HC562_13_81	MGEs	75841	76557	+
HC562_13_79	HC562_13_82	Other	76711	77076	-
HC562_13_79	HC562_13_83	Other	77822	77989	-
HC562_13_79	HC562_13_84	Other	78522	78965	-
d14I_16871_2	d14I_16871_1	MGEs	449	580	-
d14I_16871_2	d14I_16871_2	ARGs	704	2644	-
d14I_16871_2	d14I_16871_3	Other	3473	3676	-
d14K_27147_2	d14K_27147_1	MGEs	427	558	-
d14K_27147_2	d14K_27147_2	ARGs	682	2622	-
d14K_27147_2	d14K_27147_3	Other	3451	3738	-
d14N_26087_3	d14N_26087_1	Other	176	730	+
d14N_26087_3	d14N_26087_2	MGEs	1305	1436	-
d14N_26087_3	d14N_26087_3	ARGs	1560	3500	-
d21A_25619_2	d21A_25619_1	MGEs	751	882	-
d21A_25619_2	d21A_25619_2	ARGs	1006	2946	-
d21E_29812_2	d21E_29812_1	MGEs	623	754	-
d21E_29812_2	d21E_29812_2	ARGs	878	2818	-
d21F_27592_5	d21F_27592_1	Other	48	293	-
d21F_27592_5	d21F_27592_2	Other	423	977	+
d21F_27592_5	d21F_27592_3	MGEs	981	3899	+
d21F_27592_5	d21F_27592_4	MGEs	4399	4530	-
d21F_27592_5	d21F_27592_5	ARGs	4654	6594	-
d21F_27592_5	d21F_27592_6	Other	7423	7626	-
d21J_26471_2	d21J_26471_1	MGEs	449	580	-
d21J_26471_2	d21J_26471_2	ARGs	704	2644	-
d21J_26471_2	d21J_26471_3	Other	3473	3763	-
d35O_59921_3	d35O_59921_1	Other	1	300	+
d35O_59921_3	d35O_59921_2	MGEs	814	945	-
d35O_59921_3	d35O_59921_3	ARGs	1069	3009	-
d35O_59921_3	d35O_59921_4	Other	3838	4041	-
d7B_70527_2	d7B_70527_1	MGEs	449	580	-
d7B_70527_2	d7B_70527_2	ARGs	704	2644	-
d7B_70527_2	d7B_70527_3	Other	3473	3676	-
d7E_482_2	d7E_482_1	MGEs	449	580	-
d7E_482_2	d7E_482_2	ARGs	704	2644	-
d7E_482_2	d7E_482_3	Other	3473	4288	-
d7M_35564_2	d7M_35564_1	MGEs	527	658	-
d7M_35564_2	d7M_35564_2	ARGs	782	2722	-
d7M_35564_2	d7M_35564_3	Other	3551	3754	-
d7O_15500_2	d7O_15500_1	MGEs	449	580	-
d7O_15500_2	d7O_15500_2	ARGs	704	2644	-
d7O_15500_2	d7O_15500_3	Other	3473	3676	-
d1I_52501_79	d1I_52501_75	Other	82589	83881	+
d1I_52501_79	d1I_52501_76	Other	84035	85684	-
d1I_52501_79	d1I_52501_77	Other	85835	87184	-
d1I_52501_79	d1I_52501_78	Other	87730	88194	-
d1I_52501_79	d1I_52501_79	ARGs	88280	88603	+
d1I_52501_79	d1I_52501_80	Other	88606	90192	-
d1I_52501_79	d1I_52501_81	Other	90622	90903	+
d1I_52501_79	d1I_52501_82	MGEs	91302	91547	-
d1I_52501_79	d1I_52501_83	MGEs	91603	91878	-
d5E_11445_4	d5E_11445_1	Other	3	62	-
d5E_11445_4	d5E_11445_2	MGEs	52	717	-
d5E_11445_4	d5E_11445_3	Other	872	1345	+
d5E_11445_4	d5E_11445_4	ARGs	1526	2317	+
d5E_11445_4	d5E_11445_5	MGEs	2481	2828	+
d5E_11445_4	d5E_11445_6	Other	2822	3661	+
d5E_11445_4	d5E_11445_7	Other	3789	4364	+
d5E_11445_4	d5E_11445_8	Other	4561	5736	+
d5E_11445_4	d5E_11445_9	Other	5736	6725	+
d5E_11445_4	d5E_11445_10	MGEs	6908	7672	+
d7F_15115_4	d7F_15115_1	Other	54	629	-
d7F_15115_4	d7F_15115_2	Other	757	1596	-
d7F_15115_4	d7F_15115_3	MGEs	1590	1937	-
d7F_15115_4	d7F_15115_4	ARGs	2101	2892	-
d7N_40738_1	d7N_40738_1	ARGs	240	896	+
d7N_40738_1	d7N_40738_2	MGEs	1060	1407	+
d7N_40738_1	d7N_40738_3	Other	1401	2240	+
d7N_40738_1	d7N_40738_4	Other	2368	2868	+
d5E_11445_3	d5E_11445_1	Other	3	62	-
d5E_11445_3	d5E_11445_2	MGEs	52	717	-
d5E_11445_3	d5E_11445_3	ARGs	872	1345	+
d5E_11445_3	d5E_11445_4	Other	1526	2317	+
d5E_11445_3	d5E_11445_5	MGEs	2481	2828	+
d5E_11445_3	d5E_11445_6	Other	2822	3661	+
d5E_11445_3	d5E_11445_7	Other	3789	4364	+
d5E_11445_3	d5E_11445_8	Other	4561	5736	+
d5E_11445_3	d5E_11445_9	Other	5736	6725	+
d3A_32017_5	d3A_32017_1	Other	224	790	+
d3A_32017_5	d3A_32017_2	Other	1383	1559	-
d3A_32017_5	d3A_32017_3	Other	1546	1737	-
d3A_32017_5	d3A_32017_4	Other	2310	3629	-
d3A_32017_5	d3A_32017_5	ARGs	3895	4545	+
d3A_32017_5	d3A_32017_6	Other	4936	5991	-
d3A_32017_5	d3A_32017_7	Other	5984	7180	-
d3A_32017_5	d3A_32017_8	Other	7707	8477	-
d3A_32017_5	d3A_32017_9	MGEs	8637	8864	-
d3I_5912_5	d3I_5912_1	MGEs	367	570	+
d3I_5912_5	d3I_5912_2	Other	730	1500	+
d3I_5912_5	d3I_5912_3	Other	2072	3223	+
d3I_5912_5	d3I_5912_4	Other	3216	4271	+
d3I_5912_5	d3I_5912_5	ARGs	4662	5312	-
d3I_5912_5	d3I_5912_6	Other	5578	6897	+
d3I_5912_5	d3I_5912_7	Other	7461	7661	+
d3I_5912_5	d3I_5912_8	Other	7648	7824	+
d3I_5912_5	d3I_5912_9	MGEs	8456	9751	+
d3I_5912_5	d3I_5912_10	Other	9939	10481	-
d3J_24328_5	d3J_24328_1	Other	2	88	-
d3J_24328_5	d3J_24328_2	Other	720	896	-
d3J_24328_5	d3J_24328_3	Other	883	1074	-
d3J_24328_5	d3J_24328_4	Other	1647	2966	-
d3J_24328_5	d3J_24328_5	ARGs	3232	3882	+
d3J_24328_5	d3J_24328_6	Other	4273	5328	-
d3J_24328_5	d3J_24328_7	Other	5321	6517	-
d3J_24328_5	d3J_24328_8	Other	7044	7814	-
d3J_24328_5	d3J_24328_9	MGEs	7974	8201	-
d3J_24328_5	d3J_24328_10	Other	8420	8935	-
d3N_8225_7	d3N_8225_2	Other	1291	1953	+
d3N_8225_7	d3N_8225_3	MGEs	2386	2613	+
d3N_8225_7	d3N_8225_4	Other	2773	3543	+
d3N_8225_7	d3N_8225_5	Other	4070	5266	+
d3N_8225_7	d3N_8225_6	Other	5259	6314	+
d3N_8225_7	d3N_8225_7	ARGs	6705	7355	-
d3N_8225_7	d3N_8225_8	Other	7621	8940	+
d3N_8225_7	d3N_8225_9	Other	9513	9704	+
d3N_8225_7	d3N_8225_10	Other	9691	9867	+
d3N_8225_7	d3N_8225_11	Other	10460	11026	-
d3N_8225_7	d3N_8225_12	Other	11316	11867	-
d3N_8225_7	d3N_8225_13	Other	12160	14154	-
d14B_82367_2	d14B_82367_1	Other	3	842	+
d14B_82367_2	d14B_82367_2	ARGs	842	1678	+
d14B_82367_2	d14B_82367_3	Other	1650	1889	-
d14B_82367_2	d14B_82367_4	Other	2083	2862	+
d14B_82367_2	d14B_82367_5	Other	3074	3784	+
d14B_82367_2	d14B_82367_6	MGEs	3903	4133	+
d14D_11055_5	d14D_11055_1	MGEs	192	422	-
d14D_11055_5	d14D_11055_2	Other	541	1251	-
d14D_11055_5	d14D_11055_3	Other	1463	2242	-
d14D_11055_5	d14D_11055_4	Other	2436	2675	+
d14D_11055_5	d14D_11055_5	ARGs	2647	3483	-
d14D_11055_5	d14D_11055_6	Other	3483	4286	-
d14D_11055_5	d14D_11055_7	Other	4352	4876	-
d14I_17133_3	d14I_17133_1	Other	12	791	-
d14I_17133_3	d14I_17133_2	Other	985	1224	+
d14I_17133_3	d14I_17133_3	ARGs	1196	2032	-
d14I_17133_3	d14I_17133_4	Other	2032	2835	-
d14I_17133_3	d14I_17133_5	MGEs	2935	3165	-
d14I_17133_3	d14I_17133_6	Other	3284	3994	-
d14M_50908_2	d14M_50908_1	Other	3	842	+
d14M_50908_2	d14M_50908_2	ARGs	842	1678	+
d14M_50908_2	d14M_50908_3	Other	1650	1889	-
d14M_50908_2	d14M_50908_4	Other	2083	2862	+
d14M_50908_2	d14M_50908_5	Other	3074	3784	+
d14M_50908_2	d14M_50908_6	MGEs	3903	4133	+
d14N_9862_10	d14N_9862_3	Other	663	1880	-
d14N_9862_10	d14N_9862_4	Other	2077	3069	+
d14N_9862_10	d14N_9862_5	Other	3092	4666	+
d14N_9862_10	d14N_9862_6	Other	4663	4851	+
d14N_9862_10	d14N_9862_7	Other	4879	5589	+
d14N_9862_10	d14N_9862_8	MGEs	5708	5938	+
d14N_9862_10	d14N_9862_9	Other	6038	6841	+
d14N_9862_10	d14N_9862_10	ARGs	6841	7677	+
d14N_9862_10	d14N_9862_11	Other	7649	7888	-
d14N_9862_10	d14N_9862_12	Other	8082	8861	+
d14N_9862_10	d14N_9862_13	Other	9073	9231	+
d14O_9788_2	d14O_9788_1	Other	3	842	+
d14O_9788_2	d14O_9788_2	ARGs	842	1678	+
d14O_9788_2	d14O_9788_3	Other	1650	1889	-
d14O_9788_2	d14O_9788_4	Other	2083	2862	+
d14O_9788_2	d14O_9788_5	Other	3074	3784	+
d14O_9788_2	d14O_9788_6	MGEs	3903	4133	+
d1D_65463_5	d1D_65463_1	Other	145	759	+
d1D_65463_5	d1D_65463_2	Other	824	1099	+
d1D_65463_5	d1D_65463_3	MGEs	1159	1953	+
d1D_65463_5	d1D_65463_4	Other	1955	2863	+
d1D_65463_5	d1D_65463_5	ARGs	2869	3699	+
d1D_65463_5	d1D_65463_6	Other	3835	3996	+
d1D_65463_5	d1D_65463_7	Other	4005	4526	-
d1D_65463_5	d1D_65463_8	Other	4653	5087	-
d1F_21857_14	d1F_21857_6	MGEs	7062	7409	+
d1F_21857_14	d1F_21857_7	Other	7403	8242	+
d1F_21857_14	d1F_21857_8	Other	8370	8573	+
d1F_21857_14	d1F_21857_9	MGEs	8943	9647	-
d1F_21857_14	d1F_21857_10	Other	9698	10180	+
d1F_21857_14	d1F_21857_11	Other	10245	10520	+
d1F_21857_14	d1F_21857_12	MGEs	10517	11374	+
d1F_21857_14	d1F_21857_13	Other	11865	12284	+
d1F_21857_14	d1F_21857_14	ARGs	12284	13120	+
d1F_21857_14	d1F_21857_15	MGEs	13190	13702	-
d1F_21857_14	d1F_21857_16	MGEs	13750	14034	-
d1F_21857_14	d1F_21857_17	Other	14238	14654	-
d1F_21857_14	d1F_21857_18	Other	14651	14881	-
d1M_42413_8	d1M_42413_2	Other	481	1341	-
d1M_42413_8	d1M_42413_3	MGEs	1567	2271	+
d1M_42413_8	d1M_42413_4	MGEs	2363	2854	+
d1M_42413_8	d1M_42413_5	Other	2917	3699	+
d1M_42413_8	d1M_42413_6	Other	3731	5005	-
d1M_42413_8	d1M_42413_7	Other	5009	5662	+
d1M_42413_8	d1M_42413_8	ARGs	5984	6820	-
d1M_42413_8	d1M_42413_9	Other	6820	7623	-
d1M_42413_8	d1M_42413_10	Other	7684	8499	-
d21F_122083_4	d21F_122083_1	Other	2	1525	-
d21F_122083_4	d21F_122083_2	Other	1651	2265	+
d21F_122083_4	d21F_122083_3	Other	2331	3134	+
d21F_122083_4	d21F_122083_4	ARGs	3134	3970	+
d21F_122083_4	d21F_122083_5	Other	3942	4181	-
d21F_122083_4	d21F_122083_6	Other	4375	5154	+
d21F_122083_4	d21F_122083_7	Other	5366	6076	+
d21F_122083_4	d21F_122083_8	MGEs	6195	6425	+
d21L_21156_4	d21L_21156_1	Other	3	362	-
d21L_21156_4	d21L_21156_2	Other	488	1102	+
d21L_21156_4	d21L_21156_3	Other	1168	1971	+
d21L_21156_4	d21L_21156_4	ARGs	1971	2807	+
d21L_21156_4	d21L_21156_5	MGEs	3068	4081	-
d21L_21156_4	d21L_21156_6	Other	4113	4712	+
d21L_21156_4	d21L_21156_7	Other	4843	5631	+
d21L_21156_4	d21L_21156_8	MGEs	5837	6184	+
d21L_21156_4	d21L_21156_9	Other	6178	7017	+
