d35O_14936_6	---(d35O_14936_1)------(d35O_14936_2)------(d35O_14936_3)------(d35O_14936_4 MGEs)------(d35O_14936_5)------(d35O_14936_6 ARGs)------(d35O_14936_7)------(d35O_14936_8)---
d14O_1553_2	---(d14O_1553_1)------(d14O_1553_2 ARGs)------(d14O_1553_3 MGEs)---
d21A_58612_10	---(d21A_58612_1)------(d21A_58612_2)------(d21A_58612_3)------(d21A_58612_4)------(d21A_58612_5)------(d21A_58612_6)------(d21A_58612_7)------(d21A_58612_8 MGEs)------(d21A_58612_9 MGEs)------(d21A_58612_10 ARGs)------(d21A_58612_11)------(d21A_58612_12)------(d21A_58612_13)------(d21A_58612_14)------(d21A_58612_15 MGEs)---
d21K_27458_10	---(d21K_27458_1)------(d21K_27458_2)------(d21K_27458_3)------(d21K_27458_4)------(d21K_27458_5)------(d21K_27458_6)------(d21K_27458_7)------(d21K_27458_8 MGEs)------(d21K_27458_9 MGEs)------(d21K_27458_10 ARGs)------(d21K_27458_11)------(d21K_27458_12)------(d21K_27458_13)------(d21K_27458_14)------(d21K_27458_15)---
d28C_12122_6	---(d28C_12122_1 MGEs)------(d28C_12122_2 MGEs)------(d28C_12122_3)------(d28C_12122_4)------(d28C_12122_5 MGEs)------(d28C_12122_6 ARGs)------(d28C_12122_7 MGEs)------(d28C_12122_8)---
d28F_948_1	---(d28F_948_1 ARGs)------(d28F_948_2 MGEs)---
d28J_68181_8	---(d28J_68181_1)------(d28J_68181_2)------(d28J_68181_3 MGEs)------(d28J_68181_4 MGEs)------(d28J_68181_5)------(d28J_68181_6)------(d28J_68181_7 MGEs)------(d28J_68181_8 ARGs)------(d28J_68181_9)---
d28K_23673_8	---(d28K_23673_1)------(d28K_23673_2)------(d28K_23673_3)------(d28K_23673_4)------(d28K_23673_5)------(d28K_23673_6 MGEs)------(d28K_23673_7 MGEs)------(d28K_23673_8 ARGs)------(d28K_23673_9)------(d28K_23673_10)---
d35A_50019_2	---(d35A_50019_1)------(d35A_50019_2 ARGs)------(d35A_50019_3 MGEs)------(d35A_50019_4)---
d35D_5140_6	---(d35D_5140_1)------(d35D_5140_2 MGEs)------(d35D_5140_3)------(d35D_5140_4 MGEs)------(d35D_5140_5)------(d35D_5140_6 ARGs)------(d35D_5140_7)------(d35D_5140_8)---
d35E_86692_2	---(d35E_86692_1)------(d35E_86692_2 ARGs)------(d35E_86692_3 MGEs)------(d35E_86692_4)------(d35E_86692_5)------(d35E_86692_6 MGEs)------(d35E_86692_7 MGEs)------(d35E_86692_8 MGEs)------(d35E_86692_9)---
d35H_26554_11	---(d35H_26554_5)------(d35H_26554_6)------(d35H_26554_7)------(d35H_26554_8)------(d35H_26554_9)------(d35H_26554_10 MGEs)------(d35H_26554_11 ARGs)------(d35H_26554_12 MGEs)------(d35H_26554_13)------(d35H_26554_14)------(d35H_26554_15 MGEs)---
d35J_44786_11	---(d35J_44786_5)------(d35J_44786_6)------(d35J_44786_7)------(d35J_44786_8)------(d35J_44786_9)------(d35J_44786_10 MGEs)------(d35J_44786_11 ARGs)---
d35K_60558_1	---(d35K_60558_1 ARGs)------(d35K_60558_2 MGEs)------(d35K_60558_3)------(d35K_60558_4)------(d35K_60558_5 MGEs)---
d35N_36131_3	---(d35N_36131_1 MGEs)------(d35N_36131_2 MGEs)------(d35N_36131_3 ARGs)---
d42A_22042_3	---(d42A_22042_1)------(d42A_22042_2)------(d42A_22042_3 ARGs)------(d42A_22042_4)------(d42A_22042_5 MGEs)------(d42A_22042_6)------(d42A_22042_7 MGEs)------(d42A_22042_8)---
d42H_11858_6	---(d42H_11858_1)------(d42H_11858_2 MGEs)------(d42H_11858_3)------(d42H_11858_4 MGEs)------(d42H_11858_5)------(d42H_11858_6 ARGs)------(d42H_11858_7)------(d42H_11858_8)---
d42I_45184_3	---(d42I_45184_1)------(d42I_45184_2 MGEs)------(d42I_45184_3 ARGs)---
d42N_10886_9	---(d42N_10886_1)------(d42N_10886_2)------(d42N_10886_3)------(d42N_10886_4)------(d42N_10886_5)------(d42N_10886_6)------(d42N_10886_7 MGEs)------(d42N_10886_8 MGEs)------(d42N_10886_9 ARGs)------(d42N_10886_10)------(d42N_10886_11)------(d42N_10886_12)------(d42N_10886_13)------(d42N_10886_14)---
d5G_37993_3	---(d5G_37993_1 MGEs)------(d5G_37993_2)------(d5G_37993_3 ARGs)---
d7B_54326_7	---(d7B_54326_1 MGEs)------(d7B_54326_2)------(d7B_54326_3)------(d7B_54326_4)------(d7B_54326_5)------(d7B_54326_6)------(d7B_54326_7 ARGs)------(d7B_54326_8)------(d7B_54326_9)------(d7B_54326_10)------(d7B_54326_11)------(d7B_54326_12)---
d7E_72581_6	---(d7E_72581_1)------(d7E_72581_2)------(d7E_72581_3)------(d7E_72581_4)------(d7E_72581_5)------(d7E_72581_6 ARGs)------(d7E_72581_7)------(d7E_72581_8)------(d7E_72581_9)------(d7E_72581_10)------(d7E_72581_11)------(d7E_72581_12 MGEs)---
d7B_54326_6	---(d7B_54326_1 MGEs)------(d7B_54326_2)------(d7B_54326_3)------(d7B_54326_4)------(d7B_54326_5)------(d7B_54326_6 ARGs)------(d7B_54326_7)------(d7B_54326_8)------(d7B_54326_9)------(d7B_54326_10)------(d7B_54326_11)---
d7E_72581_7	---(d7E_72581_2)------(d7E_72581_3)------(d7E_72581_4)------(d7E_72581_5)------(d7E_72581_6)------(d7E_72581_7 ARGs)------(d7E_72581_8)------(d7E_72581_9)------(d7E_72581_10)------(d7E_72581_11)------(d7E_72581_12 MGEs)---
d14I_94626_2	---(d14I_94626_1)------(d14I_94626_2 ARGs)------(d14I_94626_3)------(d14I_94626_4)------(d14I_94626_5 MGEs)------(d14I_94626_6)---
d7B_28883_2	---(d7B_28883_1)------(d7B_28883_2 ARGs)------(d7B_28883_3)------(d7B_28883_4 MGEs)------(d7B_28883_5)------(d7B_28883_6)---
d14M_42202_1	---(d14M_42202_1 ARGs)------(d14M_42202_2)------(d14M_42202_3 MGEs)---
d28N_3635_2	---(d28N_3635_1)------(d28N_3635_2 ARGs)------(d28N_3635_3)------(d28N_3635_4 MGEs)------(d28N_3635_5)------(d28N_3635_6)------(d28N_3635_7)------(d28N_3635_8)------(d28N_3635_9)---
d14B_68595_4	---(d14B_68595_1)------(d14B_68595_2)------(d14B_68595_3 MGEs)------(d14B_68595_4 ARGs)------(d14B_68595_5)---
d14J_488_2	---(d14J_488_1 MGEs)------(d14J_488_2 ARGs)---
d14K_28920_1	---(d14K_28920_1 ARGs)------(d14K_28920_2 MGEs)---
d14N_28842_1	---(d14N_28842_1 ARGs)------(d14N_28842_2 MGEs)------(d14N_28842_3)---
d21E_9111_1	---(d21E_9111_1 ARGs)------(d21E_9111_2 MGEs)---
d21F_3334_3	---(d21F_3334_1)------(d21F_3334_2 MGEs)------(d21F_3334_3 ARGs)------(d21F_3334_4)---
d21F_116406_3	---(d21F_116406_1)------(d21F_116406_2 MGEs)------(d21F_116406_3 ARGs)------(d21F_116406_4)---
d28D_29624_2	---(d28D_29624_1)------(d28D_29624_2 ARGs)------(d28D_29624_3 MGEs)------(d28D_29624_4)------(d28D_29624_5)---
d35A_9086_1	---(d35A_9086_1 ARGs)------(d35A_9086_2 MGEs)------(d35A_9086_3)---
d3B_19837_1	---(d3B_19837_1 ARGs)------(d3B_19837_2 MGEs)---
d5G_51252_1	---(d5G_51252_1 ARGs)------(d5G_51252_2 MGEs)---
d5O_16161_2	---(d5O_16161_1 MGEs)------(d5O_16161_2 ARGs)---
d7E_34395_4	---(d7E_34395_1)------(d7E_34395_2)------(d7E_34395_3 MGEs)------(d7E_34395_4 ARGs)------(d7E_34395_5 MGEs)------(d7E_34395_6)---
d7I_12874_2	---(d7I_12874_1)------(d7I_12874_2 ARGs)------(d7I_12874_3 MGEs)---
d7L_68834_3	---(d7L_68834_1)------(d7L_68834_2 MGEs)------(d7L_68834_3 ARGs)------(d7L_68834_4)---
d7M_26853_4	---(d7M_26853_1)------(d7M_26853_2)------(d7M_26853_3 MGEs)------(d7M_26853_4 ARGs)------(d7M_26853_5)------(d7M_26853_6)------(d7M_26853_7)------(d7M_26853_8)------(d7M_26853_9)---
d7N_35555_2	---(d7N_35555_1 MGEs)------(d7N_35555_2 ARGs)------(d7N_35555_3 MGEs)---
d7O_49809_3	---(d7O_49809_1 MGEs)------(d7O_49809_2)------(d7O_49809_3 ARGs)---
HC145_33_2	---(HC145_33_1 MGEs)------(HC145_33_2 ARGs)---
d14B_4784_1	---(d14B_4784_1 ARGs)------(d14B_4784_2 MGEs)---
d7O_49809_2	---(d7O_49809_1 MGEs)------(d7O_49809_2 ARGs)------(d7O_49809_3)---
d7M_8890_3	---(d7M_8890_1)------(d7M_8890_2 MGEs)------(d7M_8890_3 ARGs)---
d21O_49479_6	---(d21O_49479_1)------(d21O_49479_2)------(d21O_49479_3 MGEs)------(d21O_49479_4)------(d21O_49479_5)------(d21O_49479_6 ARGs)------(d21O_49479_7)------(d21O_49479_8)---
HC198_2_130	---(HC198_2_127 MGEs)------(HC198_2_128)------(HC198_2_129)------(HC198_2_130 ARGs)------(HC198_2_131)---
HC689_27_6	---(HC689_27_1)------(HC689_27_2)------(HC689_27_3)------(HC689_27_4)------(HC689_27_5 MGEs)------(HC689_27_6 ARGs)------(HC689_27_7)---
d14B_130894_3	---(d14B_130894_1)------(d14B_130894_2)------(d14B_130894_3 ARGs)------(d14B_130894_4 MGEs)---
d14O_30864_8	---(d14O_30864_4 MGEs)------(d14O_30864_5)------(d14O_30864_6)------(d14O_30864_7)------(d14O_30864_8 ARGs)------(d14O_30864_9)---
d3C_1808_2	---(d3C_1808_1)------(d3C_1808_2 ARGs)------(d3C_1808_3 MGEs)------(d3C_1808_4 MGEs)------(d3C_1808_5 MGEs)------(d3C_1808_6)---
d1M_42413_2	---(d1M_42413_1)------(d1M_42413_2 ARGs)------(d1M_42413_3 MGEs)------(d1M_42413_4 MGEs)------(d1M_42413_5)------(d1M_42413_6)------(d1M_42413_7)------(d1M_42413_8)---
d21A_22136_3	---(d21A_22136_1)------(d21A_22136_2 MGEs)------(d21A_22136_3 ARGs)---
d28F_15770_3	---(d28F_15770_1 MGEs)------(d28F_15770_2 MGEs)------(d28F_15770_3 ARGs)------(d28F_15770_4)---
d28J_6262_2	---(d28J_6262_1 MGEs)------(d28J_6262_2 ARGs)---
d28K_18408_2	---(d28K_18408_1 MGEs)------(d28K_18408_2 ARGs)------(d28K_18408_3)---
d35O_125157_2	---(d35O_125157_1)------(d35O_125157_2 ARGs)------(d35O_125157_3 MGEs)------(d35O_125157_4)---
d3I_14986_3	---(d3I_14986_1)------(d3I_14986_2 MGEs)------(d3I_14986_3 ARGs)------(d3I_14986_4)------(d3I_14986_5)------(d3I_14986_6)------(d3I_14986_7)------(d3I_14986_8 MGEs)------(d3I_14986_9)---
d3J_673_3	---(d3J_673_1)------(d3J_673_2 MGEs)------(d3J_673_3 ARGs)---
d3L_12704_2	---(d3L_12704_1 MGEs)------(d3L_12704_2 ARGs)------(d3L_12704_3)---
d3N_14834_2	---(d3N_14834_1)------(d3N_14834_2 ARGs)------(d3N_14834_3 MGEs)------(d3N_14834_4)---
d42D_119743_2	---(d42D_119743_1 MGEs)------(d42D_119743_2 ARGs)------(d42D_119743_3)---
d5M_21959_1	---(d5M_21959_1 ARGs)------(d5M_21959_2 MGEs)------(d5M_21959_3)---
d7E_10641_3	---(d7E_10641_1 MGEs)------(d7E_10641_2 MGEs)------(d7E_10641_3 ARGs)------(d7E_10641_4)------(d7E_10641_5 MGEs)---
d7H_44099_1	---(d7H_44099_1 ARGs)------(d7H_44099_2 MGEs)---
HC271_19_81	---(HC271_19_77)------(HC271_19_78)------(HC271_19_79 MGEs)------(HC271_19_80 MGEs)------(HC271_19_81 ARGs)------(HC271_19_82)------(HC271_19_83)------(HC271_19_84)------(HC271_19_85)------(HC271_19_86 MGEs)------(HC271_19_87 MGEs)---
HC567_22_67	---(HC567_22_63)------(HC567_22_64)------(HC567_22_65 MGEs)------(HC567_22_66 MGEs)------(HC567_22_67 ARGs)---
d42B_233258_3	---(d42B_233258_1 MGEs)------(d42B_233258_2)------(d42B_233258_3 ARGs)---
HC128_5_52	---(HC128_5_47 MGEs)------(HC128_5_48)------(HC128_5_49)------(HC128_5_50 MGEs)------(HC128_5_51 MGEs)------(HC128_5_52 ARGs)------(HC128_5_53)------(HC128_5_54)------(HC128_5_55)---
HC550_8_2	---(HC550_8_1 MGEs)------(HC550_8_2 ARGs)------(HC550_8_3)------(HC550_8_4)------(HC550_8_5)---
HC128_5_53	---(HC128_5_48)------(HC128_5_49)------(HC128_5_50 MGEs)------(HC128_5_51 MGEs)------(HC128_5_52)------(HC128_5_53 ARGs)------(HC128_5_54)------(HC128_5_55)------(HC128_5_56)------(HC128_5_57)------(HC128_5_58)---
HC550_8_3	---(HC550_8_1 MGEs)------(HC550_8_2)------(HC550_8_3 ARGs)------(HC550_8_4)------(HC550_8_5)------(HC550_8_6)------(HC550_8_7)---
d21A_58612_12	---(d21A_58612_6)------(d21A_58612_7)------(d21A_58612_8 MGEs)------(d21A_58612_9 MGEs)------(d21A_58612_10)------(d21A_58612_11)------(d21A_58612_12 ARGs)------(d21A_58612_13)------(d21A_58612_14)------(d21A_58612_15 MGEs)------(d21A_58612_16)---
d21K_27458_13	---(d21K_27458_8 MGEs)------(d21K_27458_9 MGEs)------(d21K_27458_10)------(d21K_27458_11)------(d21K_27458_12)------(d21K_27458_13 ARGs)------(d21K_27458_14)------(d21K_27458_15)---
d28F_21055_4	---(d28F_21055_1)------(d28F_21055_2)------(d28F_21055_3 MGEs)------(d28F_21055_4 ARGs)------(d28F_21055_5)---
d28K_11652_8	---(d28K_11652_3 MGEs)------(d28K_11652_4)------(d28K_11652_5)------(d28K_11652_6 MGEs)------(d28K_11652_7)------(d28K_11652_8 ARGs)---
d35M_18034_3	---(d35M_18034_1)------(d35M_18034_2)------(d35M_18034_3 ARGs)------(d35M_18034_4)------(d35M_18034_5 MGEs)------(d35M_18034_6)------(d35M_18034_7 MGEs)------(d35M_18034_8)---
d3I_11013_5	---(d3I_11013_1)------(d3I_11013_2)------(d3I_11013_3 MGEs)------(d3I_11013_4)------(d3I_11013_5 ARGs)------(d3I_11013_6 MGEs)------(d3I_11013_7)------(d3I_11013_8)------(d3I_11013_9 MGEs)---
d3J_22667_1	---(d3J_22667_1 ARGs)------(d3J_22667_2)------(d3J_22667_3 MGEs)------(d3J_22667_4)------(d3J_22667_5)------(d3J_22667_6)---
d42M_7922_9	---(d42M_7922_3 MGEs)------(d42M_7922_4)------(d42M_7922_5)------(d42M_7922_6 MGEs)------(d42M_7922_7)------(d42M_7922_8)------(d42M_7922_9 ARGs)------(d42M_7922_10)------(d42M_7922_11)---
d42N_10886_11	---(d42N_10886_5)------(d42N_10886_6)------(d42N_10886_7 MGEs)------(d42N_10886_8 MGEs)------(d42N_10886_9)------(d42N_10886_10)------(d42N_10886_11 ARGs)------(d42N_10886_12)------(d42N_10886_13)------(d42N_10886_14)---
HC11_12_12	---(HC11_12_6)------(HC11_12_7 MGEs)------(HC11_12_8 MGEs)------(HC11_12_9)------(HC11_12_10)------(HC11_12_11 MGEs)------(HC11_12_12 ARGs)------(HC11_12_13 MGEs)------(HC11_12_14 MGEs)------(HC11_12_15)------(HC11_12_16)---
d14D_1746_2	---(d14D_1746_1)------(d14D_1746_2 ARGs)------(d14D_1746_3 MGEs)------(d14D_1746_4)---
d14A_7225_9	---(d14A_7225_2)------(d14A_7225_3)------(d14A_7225_4)------(d14A_7225_5 MGEs)------(d14A_7225_6 MGEs)------(d14A_7225_7)------(d14A_7225_8)------(d14A_7225_9 ARGs)---
d14I_82177_4	---(d14I_82177_1)------(d14I_82177_2)------(d14I_82177_3 MGEs)------(d14I_82177_4 ARGs)------(d14I_82177_5)---
d14N_10823_4	---(d14N_10823_1)------(d14N_10823_2)------(d14N_10823_3 MGEs)------(d14N_10823_4 ARGs)------(d14N_10823_5)---
d14O_16292_3	---(d14O_16292_1)------(d14O_16292_2)------(d14O_16292_3 ARGs)------(d14O_16292_4 MGEs)------(d14O_16292_5)------(d14O_16292_6)------(d14O_16292_7)---
d1M_42413_10	---(d1M_42413_4 MGEs)------(d1M_42413_5)------(d1M_42413_6)------(d1M_42413_7)------(d1M_42413_8)------(d1M_42413_9)------(d1M_42413_10 ARGs)---
d21A_56494_2	---(d21A_56494_1)------(d21A_56494_2 ARGs)------(d21A_56494_3 MGEs)------(d21A_56494_4)------(d21A_56494_5)---
d21F_34506_5	---(d21F_34506_1)------(d21F_34506_2)------(d21F_34506_3)------(d21F_34506_4 MGEs)------(d21F_34506_5 ARGs)------(d21F_34506_6)---
d21J_37847_4	---(d21J_37847_1)------(d21J_37847_2)------(d21J_37847_3)------(d21J_37847_4 ARGs)------(d21J_37847_5 MGEs)------(d21J_37847_6)------(d21J_37847_7)------(d21J_37847_8)---
d21M_39860_3	---(d21M_39860_1)------(d21M_39860_2)------(d21M_39860_3 ARGs)------(d21M_39860_4)------(d21M_39860_5 MGEs)------(d21M_39860_6)------(d21M_39860_7)---
d28D_13558_4	---(d28D_13558_1)------(d28D_13558_2)------(d28D_13558_3 MGEs)------(d28D_13558_4 ARGs)------(d28D_13558_5)---
d28E_85263_4	---(d28E_85263_1)------(d28E_85263_2)------(d28E_85263_3 MGEs)------(d28E_85263_4 ARGs)------(d28E_85263_5)---
d28K_24766_2	---(d28K_24766_1)------(d28K_24766_2 ARGs)------(d28K_24766_3)------(d28K_24766_4 MGEs)------(d28K_24766_5)------(d28K_24766_6)------(d28K_24766_7)------(d28K_24766_8)---
d35H_11532_1	---(d35H_11532_1 ARGs)------(d35H_11532_2 MGEs)---
d35M_11314_3	---(d35M_11314_1)------(d35M_11314_2)------(d35M_11314_3 ARGs)------(d35M_11314_4 MGEs)------(d35M_11314_5)---
d35O_119336_3	---(d35O_119336_1)------(d35O_119336_2)------(d35O_119336_3 ARGs)------(d35O_119336_4 MGEs)------(d35O_119336_5)------(d35O_119336_6)------(d35O_119336_7)------(d35O_119336_8 MGEs)------(d35O_119336_9 MGEs)------(d35O_119336_10)---
d3I_20695_16	---(d3I_20695_10)------(d3I_20695_11)------(d3I_20695_12 MGEs)------(d3I_20695_13)------(d3I_20695_14)------(d3I_20695_15 MGEs)------(d3I_20695_16 ARGs)------(d3I_20695_17)---
d3J_4270_2	---(d3J_4270_1)------(d3J_4270_2 ARGs)------(d3J_4270_3 MGEs)------(d3J_4270_4)---
d3N_21139_3	---(d3N_21139_1)------(d3N_21139_2)------(d3N_21139_3 ARGs)------(d3N_21139_4 MGEs)---
d42A_813_3	---(d42A_813_1 MGEs)------(d42A_813_2)------(d42A_813_3 ARGs)------(d42A_813_4)---
d42M_38222_4	---(d42M_38222_1)------(d42M_38222_2)------(d42M_38222_3 MGEs)------(d42M_38222_4 ARGs)------(d42M_38222_5)---
d42N_20963_1	---(d42N_20963_1 ARGs)------(d42N_20963_2 MGEs)------(d42N_20963_3)---
d7E_16988_4	---(d7E_16988_1)------(d7E_16988_2)------(d7E_16988_3 MGEs)------(d7E_16988_4 ARGs)------(d7E_16988_5)---
d7F_18110_1	---(d7F_18110_1 ARGs)------(d7F_18110_2 MGEs)------(d7F_18110_3)---
d7M_7054_1	---(d7M_7054_1 ARGs)------(d7M_7054_2 MGEs)------(d7M_7054_3)------(d7M_7054_4)---
HC1013_1_97	---(HC1013_1_92)------(HC1013_1_93)------(HC1013_1_94)------(HC1013_1_95)------(HC1013_1_96)------(HC1013_1_97 ARGs)------(HC1013_1_98)------(HC1013_1_99 MGEs)------(HC1013_1_100)------(HC1013_1_101)---
HC271_19_84	---(HC271_19_79 MGEs)------(HC271_19_80 MGEs)------(HC271_19_81)------(HC271_19_82)------(HC271_19_83)------(HC271_19_84 ARGs)------(HC271_19_85)------(HC271_19_86 MGEs)------(HC271_19_87 MGEs)------(HC271_19_88)---
d35A_23444_1	---(d35A_23444_1 ARGs)------(d35A_23444_2 MGEs)------(d35A_23444_3)------(d35A_23444_4 MGEs)------(d35A_23444_5)------(d35A_23444_6)------(d35A_23444_7)---
d3B_10733_1	---(d3B_10733_1 ARGs)------(d3B_10733_2 MGEs)------(d3B_10733_3)------(d3B_10733_4)------(d3B_10733_5)------(d3B_10733_6)------(d3B_10733_7)---
d7B_57593_3	---(d7B_57593_1)------(d7B_57593_2 MGEs)------(d7B_57593_3 ARGs)---
d7K_4207_1	---(d7K_4207_1 ARGs)------(d7K_4207_2 MGEs)------(d7K_4207_3)------(d7K_4207_4)------(d7K_4207_5)------(d7K_4207_6)------(d7K_4207_7)---
d21B_24522_69	---(d21B_24522_65 MGEs)------(d21B_24522_66 MGEs)------(d21B_24522_67 MGEs)------(d21B_24522_68 MGEs)------(d21B_24522_69 ARGs)------(d21B_24522_70)---
d21F_70517_8	---(d21F_70517_1)------(d21F_70517_2 MGEs)------(d21F_70517_3 MGEs)------(d21F_70517_4 MGEs)------(d21F_70517_5 MGEs)------(d21F_70517_6)------(d21F_70517_7 MGEs)------(d21F_70517_8 ARGs)---
d21J_52887_25	---(d21J_52887_17)------(d21J_52887_18)------(d21J_52887_19 MGEs)------(d21J_52887_20 MGEs)------(d21J_52887_21 MGEs)------(d21J_52887_22 MGEs)------(d21J_52887_23)------(d21J_52887_24 MGEs)------(d21J_52887_25 ARGs)------(d21J_52887_26 MGEs)------(d21J_52887_27 MGEs)------(d21J_52887_28 MGEs)------(d21J_52887_29 MGEs)---
d21M_3411_37	---(d21M_3411_33 MGEs)------(d21M_3411_34 MGEs)------(d21M_3411_35 MGEs)------(d21M_3411_36 MGEs)------(d21M_3411_37 ARGs)------(d21M_3411_38)------(d21M_3411_39)------(d21M_3411_40)------(d21M_3411_41)---
d21N_804_1	---(d21N_804_1 ARGs)------(d21N_804_2 MGEs)------(d21N_804_3 MGEs)------(d21N_804_4 MGEs)------(d21N_804_5 MGEs)------(d21N_804_6 MGEs)---
d28D_20928_1	---(d28D_20928_1 ARGs)------(d28D_20928_2 MGEs)------(d28D_20928_3 MGEs)------(d28D_20928_4 MGEs)------(d28D_20928_5 MGEs)------(d28D_20928_6)---
d28L_838_2	---(d28L_838_1)------(d28L_838_2 ARGs)------(d28L_838_3 MGEs)------(d28L_838_4)---
d35B_14768_4	---(d35B_14768_1)------(d35B_14768_2 MGEs)------(d35B_14768_3)------(d35B_14768_4 ARGs)------(d35B_14768_5 MGEs)------(d35B_14768_6 MGEs)------(d35B_14768_7)---
d35N_36808_4	---(d35N_36808_1)------(d35N_36808_2 MGEs)------(d35N_36808_3)------(d35N_36808_4 ARGs)---
d3N_18705_22	---(d3N_18705_16)------(d3N_18705_17)------(d3N_18705_18)------(d3N_18705_19)------(d3N_18705_20)------(d3N_18705_21 MGEs)------(d3N_18705_22 ARGs)------(d3N_18705_23)------(d3N_18705_24)------(d3N_18705_25)---
d42C_34301_1	---(d42C_34301_1 ARGs)------(d42C_34301_2 MGEs)------(d42C_34301_3)---
d42H_8722_1	---(d42H_8722_1 ARGs)------(d42H_8722_2)------(d42H_8722_3)------(d42H_8722_4)------(d42H_8722_5)------(d42H_8722_6 MGEs)---
d42J_34060_6	---(d42J_34060_1)------(d42J_34060_2)------(d42J_34060_3 MGEs)------(d42J_34060_4)------(d42J_34060_5)------(d42J_34060_6 ARGs)------(d42J_34060_7 MGEs)------(d42J_34060_8 MGEs)------(d42J_34060_9 MGEs)------(d42J_34060_10 MGEs)---
d5E_3518_2	---(d5E_3518_1)------(d5E_3518_2 ARGs)------(d5E_3518_3 MGEs)------(d5E_3518_4)---
d7L_88593_4	---(d7L_88593_1)------(d7L_88593_2)------(d7L_88593_3)------(d7L_88593_4 ARGs)------(d7L_88593_5 MGEs)------(d7L_88593_6 MGEs)------(d7L_88593_7 MGEs)------(d7L_88593_8 MGEs)---
d14L_24111_7	---(d14L_24111_1)------(d14L_24111_2)------(d14L_24111_3)------(d14L_24111_4)------(d14L_24111_5)------(d14L_24111_6)------(d14L_24111_7 ARGs)------(d14L_24111_8)------(d14L_24111_9)------(d14L_24111_10 MGEs)------(d14L_24111_11)---
d14O_45949_6	---(d14O_45949_2)------(d14O_45949_3 MGEs)------(d14O_45949_4)------(d14O_45949_5)------(d14O_45949_6 ARGs)---
d3C_1164_5	---(d3C_1164_2)------(d3C_1164_3)------(d3C_1164_4)------(d3C_1164_5 ARGs)------(d3C_1164_6 MGEs)------(d3C_1164_7 MGEs)------(d3C_1164_8 MGEs)------(d3C_1164_9 MGEs)---
d1D_44545_2	---(d1D_44545_1)------(d1D_44545_2 ARGs)------(d1D_44545_3 MGEs)------(d1D_44545_4)------(d1D_44545_5)---
d1I_79554_15	---(d1I_79554_9 MGEs)------(d1I_79554_10 MGEs)------(d1I_79554_11 MGEs)------(d1I_79554_12)------(d1I_79554_13)------(d1I_79554_14 MGEs)------(d1I_79554_15 ARGs)---
d1J_122280_4	---(d1J_122280_1)------(d1J_122280_2)------(d1J_122280_3 MGEs)------(d1J_122280_4 ARGs)------(d1J_122280_5 MGEs)------(d1J_122280_6)---
d21K_72034_7	---(d21K_72034_1)------(d21K_72034_2 MGEs)------(d21K_72034_3 MGEs)------(d21K_72034_4 MGEs)------(d21K_72034_5 MGEs)------(d21K_72034_6 MGEs)------(d21K_72034_7 ARGs)---
d28N_17831_12	---(d28N_17831_8 MGEs)------(d28N_17831_9 MGEs)------(d28N_17831_10 MGEs)------(d28N_17831_11 MGEs)------(d28N_17831_12 ARGs)---
d28O_19037_12	---(d28O_19037_8 MGEs)------(d28O_19037_9 MGEs)------(d28O_19037_10 MGEs)------(d28O_19037_11 MGEs)------(d28O_19037_12 ARGs)------(d28O_19037_13)------(d28O_19037_14)---
d35D_12126_4	---(d35D_12126_1)------(d35D_12126_2)------(d35D_12126_3)------(d35D_12126_4 ARGs)------(d35D_12126_5 MGEs)------(d35D_12126_6 MGEs)------(d35D_12126_7 MGEs)------(d35D_12126_8 MGEs)---
d42D_220251_1	---(d42D_220251_1 ARGs)------(d42D_220251_2)------(d42D_220251_3 MGEs)------(d42D_220251_4)------(d42D_220251_5)------(d42D_220251_6)---
d42M_9301_13	---(d42M_9301_9 MGEs)------(d42M_9301_10 MGEs)------(d42M_9301_11 MGEs)------(d42M_9301_12 MGEs)------(d42M_9301_13 ARGs)---
HC1015_21_6	---(HC1015_21_2)------(HC1015_21_3)------(HC1015_21_4 MGEs)------(HC1015_21_5)------(HC1015_21_6 ARGs)------(HC1015_21_7 MGEs)---
HC163_51_4	---(HC163_51_1 MGEs)------(HC163_51_2)------(HC163_51_3)------(HC163_51_4 ARGs)------(HC163_51_5 MGEs)------(HC163_51_6 MGEs)------(HC163_51_7 MGEs)------(HC163_51_8)------(HC163_51_9)------(HC163_51_10)---
HC168_19_44	---(HC168_19_40 MGEs)------(HC168_19_41 MGEs)------(HC168_19_42 MGEs)------(HC168_19_43 MGEs)------(HC168_19_44 ARGs)------(HC168_19_45)------(HC168_19_46)---
HC192_52_4	---(HC192_52_1 MGEs)------(HC192_52_2)------(HC192_52_3)------(HC192_52_4 ARGs)------(HC192_52_5 MGEs)------(HC192_52_6 MGEs)------(HC192_52_7 MGEs)------(HC192_52_8)------(HC192_52_9)------(HC192_52_10)---
HC198_2_128	---(HC198_2_123 MGEs)------(HC198_2_124 MGEs)------(HC198_2_125 MGEs)------(HC198_2_126 MGEs)------(HC198_2_127 MGEs)------(HC198_2_128 ARGs)------(HC198_2_129)------(HC198_2_130)------(HC198_2_131)---
HC254_36_4	---(HC254_36_1 MGEs)------(HC254_36_2)------(HC254_36_3)------(HC254_36_4 ARGs)------(HC254_36_5 MGEs)------(HC254_36_6 MGEs)------(HC254_36_7 MGEs)------(HC254_36_8)------(HC254_36_9)---
